file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-oss-120b,False,0.6077902317047119,"The ELM implementation defines the upper age limit as ≤ 80 years, whereas the CPG requires the age range to be ≤ 85 years (30‑85 years inclusive). This discrepancy means the age criterion does not match the guideline. All other numeric values (lower age bound ≥ 30 years and LDL ≥ 190 mg/dL) are consistent.",,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-oss-120b,False,0.6293447017669678,"The ELM implementation uses an HbA1c threshold of **≥ 9 g%**, whereas the Clinical Practice Guideline requires a threshold of **≥ 6.5 %**. This numeric value mismatch means the decision logic does not correctly implement the guideline. All other elements (age ≥ 18, value set reference) are consistent.",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-oss-120b,True,0.6422216892242432,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-oss-120b,False,0.9100563526153564,"; **Smoking History Criterion**: The CPG requires *any* tobacco user (active or former) with a ≥20 pack‑year history who quit ≤15 years ago. The ELM implementation only checks for a Condition in the “Tobacco User” value set with `clinicalStatus = active`. It does **not** (a) include former smokers, (b) verify a ≥20 pack‑year exposure, or (c) enforce the “quit within the past 15 years” rule. Therefore the smoking‑history logic does not match the CPG.",,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,gpt-oss-120b,True,1.035614013671875,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,True,0.47377729415893555,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,True,0.4486420154571533,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,gpt-oss-120b,True,0.4885292053222656,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,gpt-oss-120b,False,0.831413745880127,"; **Age Threshold Mismatch**: CPG requires inclusion age ≥ 45 years (and ≤ 75), but the ELM implementation uses a minimum age of ≥ 60 years (and ≤ 75).; **Screening Look‑back Period Mismatch**: CPG defines “no screening needed if a colorectal cancer screening test was performed within the past 1 year,” whereas the ELM logic checks for recent screening within the past 2 years.; Consequently, the logical condition `[Minimum Age] AND NOT ([Has Recent Colorectal Screening])` does not correctly represent the CPG’s inclusion criteria.",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,gpt-oss-120b,False,0.9959414005279541,"; **Time interval mismatch**: CPG requires a look‑back period of **1 year** for recent anxiety disorder screening, but the ELM implementation uses a **6‑month** window (`[Today - 6 months to Today]`).; **Rationale output**: CPG specifies a rationale text when screening is needed, whereas the ELM defines `Rationale` as `null` for all cases. This does not align with the guideline’s recommendation output.",,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,gpt-oss-120b,False,0.5355589389801025,"; Age threshold mismatch: CPG requires age ≥ 15 years **and** ≤ 65 years, but ELM uses age ≥ 30 years only and does not enforce the upper‑age limit of 65. This violates the inclusion criteria.",,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,gpt-oss-120b,False,1.2569973468780518,"; **BMI threshold mismatch**: CPG requires BMI ≥ 25 kg/m², but the ELM uses a threshold of **≥ 35 kg/m²** in the *Is Obese* definition.; **Glucose/HbA1c test look‑back period mismatch**: CPG specifies “no test in the past **3 years**,” whereas the ELM checks for a recent test within **1 year** in the *Has Recent Glucose Test* definition.; Consequently, the inclusion criteria in the ELM do not correctly implement the CPG’s requirement of BMI ≥ 25 kg/m² and a 3‑year look‑back for prior glucose/HbA1c testing.",,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,gpt-oss-120b,False,0.6504693031311035,"Age lower bound mismatch – the ELM implementation uses `Age >= 30` in the “In Demographic” definition, whereas the CPG requires `Age >= 21`. This excludes women aged 21‑29 who should be screened according to the guideline. All other numeric values (upper age limit 65, 3‑year look‑back) and value set references are correct.",,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,gpt-oss-120b,False,0.9941487312316895,"; **Time interval mismatch**: The CPG specifies that a prior depression screening within the past **1 year** (12 months) exempts the patient from needing a new screen. The ELM implementation uses a **3‑month** look‑back period for both adult and adolescent screening (`Has Recent Adult Depression Screening` and `Has Recent Adolescent Depression Screening`), which is shorter than required.; **Missing encounter requirement**: The CPG requires a qualifying encounter during the measurement period (value set `2.16.840.1.113883.3.600.1916`) as part of the inclusion criteria. The ELM logic does not retrieve or evaluate any encounter data, so patients without a qualifying encounter could incorrectly be classified as needing screening.; Consequently, the logical structure does not fully implement the CPG inclusion/exclusion criteria. All other numeric values (age ≥ 12) and value‑set references (bipolar, depression diagnosis, screening tools) are correct.",,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,0.5887622833251953,"Age threshold mismatch – CPG requires age ≥ 65 years, but the ELM implementation uses age ≥ 75 years in the “In Demographic” definition. All other elements (1‑year look‑back period and value set reference) match the CPG.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,False,0.5483620166778564,"Age threshold mismatch – CPG requires age ≥ 18 years, but the ELM implementation uses age ≥ 25 years in the “In Demographic” definition. All other elements (1‑year look‑back period, value set reference, and logical operators) are correct.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,gpt-oss-120b,False,1.3814892768859863,"; **Time interval for prior DEXA scan**: CPG requires “no DEXA scan performed in the past 2 years,” but the ELM uses a 6‑month look‑back (`S.issued IN [Today - 6 months to Today]`). The interval does not match the guideline.; **Result presence for prior DEXA**: CPG specifies that a DEXA scan must have a result present to count as “already screened.” The ELM does not check for a result value; it only checks that an Observation exists.; **Female sex determination**: CPG mandates checking the “Female Administrative Sex” value set (`2.16.840.1.113883.3.560.100.2`). The ELM uses a literal string comparison (`[Patient].gender.value = female`) and does not reference the required value set.; **Potential mismatch in osteoporosis/osteopenia status logic**: The ELM restricts the diagnosis check to `clinicalStatus = active`, which aligns with “existing diagnosis” but the CPG does not explicitly limit to active status. If the guideline intends any documented diagnosis (active or historical), this could be a discrepancy.",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gpt-oss-120b,False,0.8504903316497803,"Age lower bound does not match CPG – ELM uses Age ≥ 55 years, but the guideline requires Age ≥ 65 years (and ≤ 75). This discrepancy means the implementation would include patients aged 55‑64 who should not be screened. No other mismatches were found.",,groq,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-120b,False,0.9891421794891357,The ELM implementation defines **MeetsInclusionCriteria** as `([Screening Age] OR [Gender]) AND [Mammogram]`.,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,gpt-oss-120b,False,1.0863938331604004,"; **Logical omission**: The ELM implementation defines **Needs Tobacco Use Screening** as only `[In Demographic]` (age ≥ 18). It does **not** incorporate the required exclusion criterion “No tobacco use screening performed in the past 1 year.” Consequently, **InPopulation** is true for every adult, whereas the CPG specifies that screening is needed **only if** the patient has **no** recent tobacco use screening.; **Correct logic should be**:; All numeric values (age ≥ 18, look‑back period = 1 year) and the value set OID (`2.16.840.1.113883.3.526.3.1278`) match the CPG, but the missing NOT operator makes the decision logic non‑conformant.",,groq,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,gpt-oss-120b,False,1.1294193267822266,"; **Age Upper Limit Missing**: CPG requires age ≤ 80 years, but the ELM only checks that age ≥ 50 and does not enforce the upper bound of 80.; **Smoking History Incomplete**:; CPG includes both active smokers **and** former smokers (with ≥ 20 pack‑years who quit ≤ 15 years ago).; ELM’s `Has Smoking History` only looks for Conditions in the “Tobacco User” value set with `clinicalStatus = active`, thereby excluding former smokers.; ELM does not evaluate pack‑year quantity or the quit‑date window (≤ 15 years), which are required by the CPG.; **Resulting Logical Mismatch**: Because of the above omissions, the ELM’s `Needs Lung Cancer Screening` does not fully implement the CPG’s inclusion criteria.",,groq,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,gpt-oss-120b,False,2.075068235397339,"; **Amiodarone exclusion logic is incorrect**. The ELM definition for `Amiodarones` uses; All other numeric values (age ≥ 60) and value‑set references match the CPG, and the inclusion AND/ exclusion OR structure otherwise aligns with the guideline. However, because the amiodarone exclusion is mis‑implemented, the overall ELM does not faithfully implement the CPG decision logic.",,groq,IPF-Screening_CPG.md,True,True,False,True
IPF-Screening-WrongCT.json,IPF-Screening,gpt-oss-120b,False,1.501436471939087,"; **Connective Tissue Disorder exclusion logic is inverted**.; CPG: Exclusion should be true **if a confirmed active connective tissue disorder exists**.; ELM: `Connective Tissue Disorders (SNOMED)` is defined as `NOT (EXISTS (ActiveCondition(Confirmed(...))))`, which returns **true when the disorder does NOT exist**. Consequently, `MeetsExclusionCriteria` will be true for patients **without** a CTD, incorrectly excluding them from the population.; Because the exclusion clause is wrong, `InPopulation` (which uses `NOT ([MeetsExclusionCriteria])`) does not implement the intended CPG logic. All other numeric values (age ≥ 60) and value‑set references are correct, but the logical structure for the CTD exclusion is not.",,groq,IPF-Screening_CPG.md,True,True,True,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,gpt-oss-120b,False,0.895991325378418,"The ELM logic omits the required male sex criterion. Although an `Is Male` definition is present, it is never used in the `Needs AAA Screening` or `InPopulation` expressions. According to the CPG, the patient must be male; the current implementation only checks age, smoking history, and prior screening, so the logical structure does not fully implement the guideline. All other numeric values and value‑set references match the CPG.",,groq,AAA-Screening_CPG.md,True,True,True,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,gpt-oss-120b,False,1.302842617034912,"; **Missing Bipolar Diagnosis Exclusion**: CPG requires that patients with an active bipolar disorder (value set 2.16.840.1.113883.3.600.450) be excluded. The ELM logic (`Needs Depression Screening`) does **not** check for the presence of an active bipolar diagnosis, so patients with bipolar disorder could incorrectly be flagged as needing screening.; **Missing Encounter Requirement**: CPG inclusion criteria state that the patient must have a qualifying encounter during the measurement period (value set 2.16.840.1.113883.3.600.1916). The ELM implementation never retrieves or evaluates an Encounter resource, so the encounter condition is never enforced.; **Logical Structure Difference**: Because the above two criteria are omitted, the ELM’s `Needs Depression Screening` condition (`[In Demographic] AND NOT ([Has Depression Diagnosis]) AND NOT ([Has Recent Screening])`) does not fully represent the CPG’s `MeetsInclusionCriteria` which is `Age >=12 AND No active Bipolar AND No active Depression AND No recent screening AND Qualifying Encounter`.",,groq,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-120b,False,1.164015769958496,"; **Colonoscopy condition is inverted**:; CPG requires **no colonoscopy in the past 1 month** (count = 0) to be eligible for screening.; ELM defines **Colonoscopy** as `COUNT(ProcedureLookBack(..., 1 month)) > 0` and then includes this Boolean in `MeetsInclusionCriteria`. This makes the rule trigger **only when a colonoscopy exists**, which is the opposite of the guideline.; **Logical composition is incorrect**:; CPG’s `MeetsInclusionCriteria` = Age ≥ 50 **AND** (Colonoscopy count = 0).; ELM’s `MeetsInclusionCriteria` = Age ≥ 50 **AND** (Colonoscopy count > 0).; Consequently, the `Recommendation` is generated when a colonoscopy has been performed, contrary to the guideline that recommends screening when **no** recent colonoscopy is found.",,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,1.1550161838531494,"; Logical mismatch: The CPG requires screening **when no falls risk assessment has been performed in the past year** (i.e., Age ≥ 65 AND NOT HasRecentFallsAssessment).; The ELM implementation defines **Needs Falls Prevention Screening** as `[In Demographic] AND [Has Recent Falls Assessment]`, which triggers the recommendation when a recent assessment **does exist**, the opposite of the guideline.; Consequently, **InPopulation** is true under the wrong condition, leading to an incorrect recommendation.; All numeric values (age ≥ 65, look‑back period of 1 year, value set OID) are correct, but the logical operators (missing NOT) do not implement the CPG decision logic.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,gpt-oss-120b,False,1.4363198280334473,"; **Logical error in exclusion criteria**:; CPG requires **both** “No active Bipolar Disorder diagnosis” **and** “No active Depression diagnosis” (i.e., NOT Bipolar AND NOT Depression).; The ELM defines **Needs Depression Screening** as; The correct ELM logic should be:",,groq,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,gpt-oss-120b,False,1.7019846439361572,"; **Exclusion Logic Operator**: The CPG specifies that a patient should be excluded if *any* (OR) of the following is true: a confirmed active connective tissue disorder **or** active amiodarone therapy. The ELM implementation defines `MeetsExclusionCriteria` as `[Connective Tissue Disorders (SNOMED)] AND [Amiodarones]`, which requires **both** conditions to be present. This does not match the CPG requirement.; **Amiodarone Definition**: The ELM `Amiodarones` expression uses `EXISTS (ActiveMedicationStatement(Retrieve MedicationStatement where type in ValueSet ""Amiodarones VS"" UNION FROM Retrieve MedicationStatement AS MR))`. The `UNION FROM Retrieve MedicationStatement AS MR` adds **all** medication statements to the set, causing the `EXISTS` check to be true whenever the patient has *any* medication statement, not just amiodarone. This deviates from the CPG which requires exclusion only for active amiodarone therapy.; **Resulting Exclusion Evaluation**: Because of the above two issues, the overall `MeetsExclusionCriteria` and consequently `InPopulation` logic do not correctly implement the guideline’s exclusion rules. All other numeric values (age ≥ 60) and value‑set references are correct.",,groq,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,gpt-oss-120b,False,0.8629376888275146,"Value set mismatch – CPG requires the “Fall Risk Assessment” value set ID `2.16.840.1.113883.3.464.1003.118.12.1028`, but the ELM implementation uses value set ID `2.16.840.1.113883.3.600.564`. All other numeric thresholds (age ≥ 65, 1‑year look‑back) and logical operators are correct.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,gpt-oss-120b,False,1.1172776222229004,"The ELM implementation references the wrong value set for alcohol misuse screening.; CPG requires the value set **2.16.840.1.113883.3.600.1542** (Alcohol Use Screening).; ELM uses **2.16.840.1.113883.3.526.3.1278**, which does not match the CPG‑specified OID.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
