file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,False,0.9130849838256836,[Age range upper limit mismatch: CPG specifies 85 years but ELM implementation uses 80 years],,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,False,0.9223532676696777,[HbA1c threshold value mismatch - CPG specifies 6.5% but ELM implementation uses 9 g%],,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3-32b,True,1.0336697101593018,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3-32b,False,1.4365859031677246,"The ELM implementation is missing two critical components from the CPG requirements: (1) The smoking history criteria in ""Has Smoking History"" does not include the 20 pack-year requirement or the 15-year quit window for former smokers. The ELM only checks for active tobacco use status without verifying pack-years or quit duration. (2) The ""Has Smoking History"" logic only checks for active status (clinicalStatus.coding[0].code = active) but does not account for former smokers who meet the 15-year quit window requirement. These omissions will result in incorrect eligibility determinations for former smokers.",,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,qwen3-32b,True,1.1431269645690918,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,True,1.1520471572875977,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,qwen3-32b,True,1.2258753776550293,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,qwen3-32b,True,1.0840473175048828,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,qwen3-32b,False,1.0895984172821045,[Age thresholds in ELM implementation are incorrect (60-75 years) compared to CPG requirements (45-75 years). Time interval for recent colorectal screening is incorrect in ELM (2 years) compared to CPG requirements (1 year).],,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,qwen3-32b,False,1.3192150592803955,"The ELM implementation uses a 6-month lookback period for ""Has Recent Anxiety Screening,"" but the CPG requires a 1-year lookback period. This numeric value mismatch affects the logic for determining whether screening is needed. All other logical operators (AND, NOT) and value set references are correct.",,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,qwen3-32b,False,1.5941433906555176,"[Age threshold in ELM implementation is incorrect (30 years) compared to CPG requirements (15-65 years). The ELM's ""In Demographic"" logic only checks age >=30, but should check age >=15 AND age <=65. Additionally, the ELM's ""Rationale"" field returns null when screening is needed (InPopulation = true), but the CPG requires a specific rationale text in this case.]",,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,qwen3-32b,False,1.1684179306030273,[BMI threshold in ELM is 35 kg/m2 instead of 25 kg/m2 as required by CPG. Time interval for recent glucose test in ELM is 1 year instead of 3 years as specified in CPG requirements.],,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,qwen3-32b,False,1.2433207035064697,"[Age thresholds in ELM implementation do not match CPG requirements. CPG specifies age 21-65, but ELM's ""In Demographic"" logic only includes age >=30. The ELM implementation incorrectly excludes women aged 21-29 from the target population.]",,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,qwen3-32b,False,1.4995176792144775,"[1. The time interval for recent depression screening in the ELM is 3 months, but the CPG requires 1 year. 2. The ELM implementation does not include the ""Qualifying encounter during measurement period"" inclusion criterion from the CPG. 3. The ELM's ""Has Recent Screening"" logic combines adult and adolescent screenings but uses 3-month lookback periods instead of the required 1-year lookback specified in the CPG.]",,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,1.3380908966064453,"[Age threshold in ELM implementation is 75 years (In Demographic: age >=75), but CPG requires age >=65 years. This creates a mismatch in inclusion criteria. All other numeric values (1-year lookback period) and value set references match correctly.]",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,False,0.997093915939331,[Age threshold in ELM implementation is 25 years (In Demographic: age >=25) while CPG requires age >=18 years. This creates a mismatch in inclusion criteria. The logical structure incorrectly uses age >=25 instead of age >=18 in the demographic check.],,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,qwen3-32b,False,1.3742320537567139,"The ELM implementation incorrectly specifies a 6-month lookback period for recent DEXA scans (Has Recent DEXA Scan), whereas the CPG requires a 2-year lookback period (""No DEXA scan performed in the past 2 years""). This time interval mismatch directly contradicts the CPG requirements. All other value sets, logical operators, and inclusion/exclusion criteria align correctly.",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,qwen3-32b,False,1.365936040878296,"[Age thresholds in ELM implementation do not match CPG requirements. CPG specifies age 65-75, but ELM's ""In Demographic"" checks age 55-75. This creates an incorrect lower age bound of 55 instead of 65.]",,groq,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,False,1.784019947052002,"The logical structure in the ELM implementation incorrectly uses an OR operator between ""Screening Age"" and ""Gender"" in the MeetsInclusionCriteria calculation. The CPG requires **ALL** inclusion criteria (age >=40 AND gender=female AND no mammogram in past 1 year) to be true, but the ELM uses `(Screening Age OR Gender) AND Mammogram`, which violates the required AND logic between age and gender. This would incorrectly include patients who are either over 40 or female (but not both) if they meet the mammogram criteria.",,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,qwen3-32b,False,1.8611962795257568,"[The ELM implementation incorrectly defines ""Needs Tobacco Use Screening"" as only checking age (>=18 years) and omits the critical exclusion criterion of no recent tobacco screening within 1 year. The CPG requires both age >=18 AND absence of recent screening to determine InPopulation, but the ELM logic only includes the age check. This results in incorrect eligibility determination for tobacco screening recommendations.]",,groq,Tobacco-Use-Screening_CPG.md,True,True,True,False
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,qwen3-32b,False,1.3843491077423096,"[1. The ELM implementation only checks age >= 50 but misses the upper age limit of 80 years. 2. The ELM does not include the 20 pack-year smoking history requirement or the 15-year quit time frame in the smoking history criteria. 3. The ""Has Smoking History"" logic in ELM only checks for presence in the Tobacco User value set without verifying pack-years or quit duration as required by CPG.]",,groq,Lung-Cancer-Screening_CPG.md,True,True,True,False
IPF-Screening.json,IPF-ScreeningIE,qwen3-32b,True,1.2346234321594238,,,groq,IPF-Screening_CPG.md,True,True,True,True
IPF-Screening-WrongCT.json,IPF-Screening,qwen3-32b,True,1.6129069328308105,,,groq,IPF-Screening_CPG.md,True,True,False,False
AAA-Missing-SexRestriction.json,AAA_Screening_CDS,qwen3-32b,False,2.04013991355896,"[The ELM implementation is missing the 'Is Male' condition in the 'Needs AAA Screening' logic. The CPG requires all four inclusion criteria (age, sex, smoking history, and no prior screening), but the ELM only includes age, smoking history, and no prior screening. The 'Is Male' condition is defined separately but not integrated into the 'Needs AAA Screening' calculation, leading to incorrect eligibility determination.]",,groq,AAA-Screening_CPG.md,True,True,True,False
Depression-Missing-BipolarExclusion.json,DepressionScreening_CDS,qwen3-32b,False,2.157792329788208,"The ELM implementation is missing the check for active Bipolar Disorder diagnosis in the ""Needs Depression Screening"" logic. The CPG requires that patients must not have an active Bipolar Disorder diagnosis (value set 2.16.840.1.113883.3.600.450) to meet inclusion criteria, but this condition is not included in the ELM's ""Needs Depression Screening"" calculation. The ELM only checks for age, depression diagnosis, and recent screening, omitting the bipolar disorder exclusion.",,groq,Depression_screening_CPG.md,True,True,True,False
Colon-Cancer-Inverted-Procedure.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,False,1.982649564743042,"The ELM implementation incorrectly defines the ""Colonoscopy"" condition. The CPG requires that screening is not needed if a colonoscopy exists in the past 1 month. However, the ELM defines ""Colonoscopy"" as `COUNT(...) > 0`, which would incorrectly include patients with a recent colonoscopy in the population (InPopulation = true). The correct logic should check for `COUNT(...) = 0` to align with the CPG's ""No Screening Needed"" criterion.",,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,False
Falls-Inverted-Assessment.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,1.8228087425231934,"The ELM implementation incorrectly defines ""Needs Falls Prevention Screening"" as [In Demographic] AND [Has Recent Falls Assessment]. According to the CPG, screening is needed when the patient meets inclusion criteria (age >=65) AND does NOT have a recent falls assessment. The ELM logic is reversed - it should use ""AND NOT Has Recent Falls Assessment"" instead of ""AND Has Recent Falls Assessment"". This logical inversion will cause the system to incorrectly identify patients who already have recent assessments as needing screening.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Depression-WrongNesting.json,DepressionScreening_CDS,qwen3-32b,False,2.6373355388641357,"[The ELM incorrectly uses ""AND"" between Bipolar and Depression diagnoses in the exclusion criteria. The CPG requires exclusion if either diagnosis is present (i.e., ""OR"" logic), but the ELM implements ""NOT (Has Bipolar Diagnosis AND Has Depression Diagnosis)"", which would incorrectly include patients with only one of the diagnoses. The correct logic should be ""NOT Has Bipolar Diagnosis AND NOT Has Depression Diagnosis"".]",,groq,Depression_screening_CPG.md,True,True,True,False
IPF-WrongExclusionNesting.json,IPF-ScreeningIE,qwen3-32b,False,1.5524272918701172,"[The ELM implementation incorrectly uses an AND operator in the MeetsExclusionCriteria logic. According to the CPG, patients should be excluded if they meet *either* of the exclusion criteria (Connective Tissue Disorder OR Amiodarone therapy). The ELM currently uses ""AND"" between the two exclusion conditions, which would only exclude patients who meet *both* criteria, violating the CPG requirements.]",,groq,IPF-Screening_CPG.md,True,True,True,False
Falls-SwappedValueSet.json,Falls_Prevention_Screening_CDS,qwen3-32b,False,1.4684596061706543,"The value set reference for ""Fall Risk Assessment"" in the ELM implementation (2.16.840.1.113883.3.600.564) does not match the CPG-specified value set (2.16.840.1.113883.3.464.1003.118.12.1028). All other numeric values (age threshold of 65, 1-year lookback period) and logical operators (AND/NOT) align with the CPG requirements.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-SwappedValueSet.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,False,1.3026065826416016,"The value set OID for ""Alcohol Use Screening"" in the ELM implementation (2.16.840.1.113883.3.526.3.1278) does not match the CPG-specified value set (2.16.840.1.113883.3.600.1542). All other numeric values (age threshold of 18 years, 1-year lookback period) and logical operators (AND, NOT) align with the CPG requirements.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
